Token	Diversity	DiversityEntropy	CountPerThousand	MLU
partes	54	5.47706413269043	0.015566969512499867	7.631578947368421
preparamos	45	5.060892105102539	0.02212148299144718	6.296296296296297
pensado	46	5.127913951873779	0.011470398588157796	12.357142857142858
chuches	50	5.387391090393066	0.021302168806578765	4.423076923076923
puntos	147	5.695626735687256	0.128632327024341	9.261146496815286
luego	1157	7.654539108276367	1.3690740029151198	9.056253740275285
bebida	22	4.253386497497559	0.00819314184868414	4.2
natación	36	4.986052513122559	0.00819314184868414	8.1
añitos	31	4.5116777420043945	0.02048285462171035	4.76
sociedad	35	4.470122814178467	0.009831770218420969	15.833333333333334
usar	46	5.347424030303955	0.010651084403289383	11.692307692307692
porta	61	5.049689769744873	0.02457942554605242	10.566666666666666
quiera	55	5.0798187255859375	0.023760111361184007	8.137931034482758
su	1053	7.827449321746826	1.3092640674197256	8.556320400500626
hagan	43	4.756335735321045	0.01392834114276304	8.764705882352942
besos	72	5.790097236633301	0.02785668228552608	6.617647058823529
escucha	90	5.29933500289917	0.06800307734407837	5.265060240963855
micrófono	41	4.785407066345215	0.02048285462171035	5.68
eras	179	6.082056045532227	0.1335482121335515	11.49079754601227
loro	63	5.310325622558594	0.03277256739473656	6.65
después	625	6.8509016036987305	0.6103890677269684	8.794630872483221
ese	1193	7.616311073303223	2.23672772469077	6.282417582417582
montan	41	4.655858993530273	0.017205597882236696	5.857142857142857
burro	89	5.5961198806762695	0.06226787804999947	6.0394736842105265
pueblo	179	6.350545406341553	0.09667907381447285	10.008474576271187
