Token	Diversity	DiversityEntropy	CountPerThousand	MLU
südamerika	84	5.923257827758789	0.009161480987154398	7.0
aufgabe	127	6.362204551696777	0.015429862715207408	7.359375
gelandet	120	6.046198844909668	0.0214571528383353	6.820224719101123
bücher	366	7.338871479034424	0.08100677925483889	7.726190476190476
nur	2737	8.617902755737305	1.6902932421299866	8.406931964056483
unterschied	101	5.958935737609863	0.012536763456106019	9.51923076923077
nah	142	6.376467704772949	0.019046236789084143	9.177215189873417
mächtig	89	6.035050392150879	0.008197114567453935	8.676470588235293
fahr'n	272	6.939865589141846	0.08655188616811656	6.211699164345404
vorzug	1	0.00015014455129858106	0.007956022962528819	33.0
sassnitz	101	5.9670233726501465	0.013501129875806482	7.321428571428571
