Token	Diversity	DiversityEntropy	CountPerThousand	MLU
故事	566	6.459395408630371	1.3558497511365477	8.305950266429841
她们	157	6.4800591468811035	0.05117550126403488	7.658823529411765
孔	18	3.8370494842529297	0.006622711928286867	4.090909090909091
猫猫	316	6.7557902336120605	0.2522651179956543	8.365155131264917
丝	90	5.854291915893555	0.03612388324520109	7.6
罐	58	5.523608684539795	0.012643359135820383	6.380952380952381
大雁	22	4.228225231170654	0.004214453045273461	5.857142857142857
喝喝	18	4.0536603927612305	0.005418582486780164	4.0
原野	5	2.116483211517334	0.005418582486780164	8.444444444444445
呵呵呵	11	3.392899990081787	0.017459876901847193	1.4482758620689655
摇摇	68	5.766122817993164	0.024684653550887413	5.0
往	419	7.299466133117676	0.33113559641434337	6.212727272727273
整天	62	5.676969051361084	0.01143922969431368	7.421052631578948
按照	71	5.506312847137451	0.022276394667874008	6.891891891891892
妳	60	5.514403343200684	0.018664006343353898	9.129032258064516
巷子	18	3.9173405170440674	0.0036123883245201094	8.166666666666666
简直	35	4.99354362487793	0.004214453045273461	9.142857142857142
洗	623	7.161328315734863	1.131881675016301	7.227659574468085
存	35	4.832148551940918	0.006020647207533515	8.7
裙子	134	6.25544548034668	0.05237963070554159	5.597701149425287
拜拜	54	5.185479640960693	0.051777565984788235	3.127906976744186
哦	2298	8.41454029083252	8.020706209876149	4.736375919531602
鼻	61	5.460144996643066	0.01926607106410725	6.15625
洞	225	6.516082286834717	0.12703565607895717	7.113744075829384
下午	146	6.665572166442871	0.03793007740746115	6.857142857142857
看样子	23	4.458743095397949	0.0036123883245201094	7.833333333333333
哄	73	5.452083587646484	0.03491975380369439	5.5
硬	122	5.840603828430176	0.07164570176964884	6.151260504201681
扮	29	4.653207778930664	0.006020647207533515	5.2
身体	206	6.83914852142334	0.07345189593190889	7.10655737704918
搅拌	20	4.262844562530518	0.004214453045273461	5.428571428571429
篮子	141	6.269913196563721	0.06201266623759521	7.854368932038835
灰	104	5.703726291656494	0.03491975380369439	8.155172413793103
撒娇	62	4.806504726409912	0.04696104821876142	6.397435897435898
耶	856	7.723258972167969	1.0969619212126065	6.3315038419319425
睁	47	4.826093673706055	0.014449553298080437	6.958333333333333
音	60	5.60568380355835	0.013245423856573735	7.7727272727272725
凉	142	6.418278694152832	0.05237963070554159	6.32183908045977
老	381	7.121137619018555	0.20169168145237276	7.895522388059701
do	24	4.266751289367676	0.00782684136979357	6.230769230769231
强壮	37	4.914225101470947	0.009633035532053625	7.1875
副	40	4.902439117431641	0.008428906090546922	9.214285714285714
对劲	13	3.3265128135681152	0.0036123883245201094	5.0
群	57	5.223161220550537	0.01565368273958714	8.923076923076923
格子	57	5.390860557556152	0.012643359135820383	7.190476190476191
味道	197	5.378096103668213	0.18664006343353898	6.190322580645161
考虑	28	4.527832508087158	0.007224776649040219	5.083333333333333
正面	20	4.164649963378906	0.0048165177660268125	5.125
录音	108	6.053943634033203	0.04575691877725472	6.131578947368421
零	117	5.330816268920898	0.08970764339224938	8.04026845637584
罗	34	4.703617095947266	0.006020647207533515	9.2
磁铁	57	5.464620113372803	0.018061941622600546	5.533333333333333
真的	530	7.01494026184082	0.7315086357153221	3.764609053497942
熊	578	7.013256549835205	0.7008033349569012	7.957903780068729
黑色的	40	4.805871486663818	0.01143922969431368	5.7368421052631575
野	79	5.62580680847168	0.02709291243390082	7.622222222222222
差不多	137	6.163607597351074	0.06020647207533515	5.68
旅游	33	4.744832992553711	0.008428906090546922	5.857142857142857
框	48	5.309413433074951	0.009030970811300273	7.666666666666667
乘	52	5.545872688293457	0.009030970811300273	7.933333333333334
饭	557	7.007205963134766	0.7694387131227832	7.529733959311424
放假	29	4.664674758911133	0.008428906090546922	4.857142857142857
挑	114	6.066125392913818	0.04033833629047456	6.537313432835821
呣	21	4.057628631591797	0.009030970811300273	3.8
嘟嘟	38	4.734335422515869	0.01565368273958714	5.5
工厂	27	4.629155158996582	0.006020647207533515	4.6
只	1080	6.97845983505249	2.31192852769287	9.170833333333333
影	24	4.5640082359313965	0.0048165177660268125	6.25
世上	22	3.5285849571228027	0.03130736547917428	5.9423076923076925
浪费	57	5.1966633796691895	0.019868135784860602	5.424242424242424
开车	167	6.688760757446289	0.06743124872437538	6.357142857142857
奶	108	6.2018866539001465	0.03672594796595444	6.344262295081967
迎接	27	4.629400730133057	0.004214453045273461	9.428571428571429
呆	159	6.595926761627197	0.05538995430930834	7.869565217391305
操	40	4.864798069000244	0.010837164973560328	6.166666666666667
气球	143	6.292455673217773	0.09392209643752283	4.82051282051282
出差	23	4.378935813903809	0.0036123883245201094	7.666666666666667
岁	164	6.091682434082031	0.11379023222238344	5.455026455026455
笨笨	22	4.257262706756592	0.006622711928286867	4.454545454545454
贴心	10	3.1417877674102783	0.0036123883245201094	5.666666666666667
一下下	26	4.4775238037109375	0.010235100252806975	3.764705882352941
信	91	5.17872428894043	0.053583760147048284	8.404494382022472
睡觉觉	51	5.409661769866943	0.014449553298080437	5.791666666666667
方式	42	4.933522701263428	0.00782684136979357	10.0
出头	19	4.0750274658203125	0.0036123883245201094	6.166666666666667
舍不得	41	4.770309925079346	0.015051618018833788	5.52
红薯	11	3.202971935272217	0.004214453045273461	3.2857142857142856
红花	40	5.069728374481201	0.008428906090546922	6.642857142857143
大风	16	3.7323110103607178	0.005418582486780164	3.6666666666666665
教育	29	4.743441581726074	0.0036123883245201094	8.0
着手	32	4.918679237365723	0.005418582486780164	6.333333333333333
徒	9	2.9622116088867188	0.005418582486780164	8.555555555555555
了不起	22	3.9595932960510254	0.00782684136979357	4.538461538461538
珠珠	36	4.9073638916015625	0.009030970811300273	4.8
粉笔	23	4.3753743171691895	0.004214453045273461	6.0
赖皮	12	3.467872381210327	0.004214453045273461	3.0
吴泾二幼	14	3.557729482650757	0.006622711928286867	5.545454545454546
位子	41	4.8941521644592285	0.012643359135820383	5.142857142857143
表演	159	6.445174217224121	0.06381886039985527	6.471698113207547
呕	20	4.297231674194336	0.02287845938862736	1.6578947368421053
抱一抱	18	3.967872142791748	0.005418582486780164	4.333333333333333
摔跤	100	5.718194484710693	0.04575691877725472	4.5
嘟	64	4.3043532371521	0.05538995430930834	4.739130434782608
